@relation clean_data

@attribute Location {Mumbai,Pune,Chennai,Coimbatore,Hyderabad,Jaipur,Kochi,Delhi,Bangalore,Kolkata,Ahmedabad}
@attribute Year numeric
@attribute Kilometers_Driven numeric
@attribute Fuel_Type {CNG,Diesel,Petrol,LPG,Electric}
@attribute Mileage numeric
@attribute Engine numeric
@attribute Power numeric
@attribute Seats numeric
@attribute Price numeric

@data
Pune,2012,12600,Petrol,20.92,998,67.1,5,2.4
Kolkata,2009,80000,Diesel,17.8,1248,75,5,2.15
Mumbai,2016,21000,Petrol,18.9,1197,82,5,3.75
Bangalore,2011,32000,Petrol,15.6,1196,70,5,2.15
Mumbai,2015,50000,Petrol,18.9,1197,81.86,5,4.75
Mumbai,2010,47500,Petrol,15.5,1586,103.3,5,2.45
Jaipur,2017,7500,Petrol,17.4,1497,117.3,5,11.15
Ahmedabad,2016,68163,Diesel,19.6,1461,108.45,5,8.9
Jaipur,2014,61000,Diesel,25.8,1498,98.6,5,4.35
Mumbai,2015,100000,Diesel,12.99,2494,100.6,7,12
Kochi,2009,61500,Diesel,16.07,1995,181,5,8.5
Jaipur,2017,42883,Petrol,19.81,1086,68.05,5,4.27
Bangalore,2012,97000,Diesel,20.45,1461,83.8,5,4.25
Kochi,2010,39525,Petrol,11.3,2360,170,5,9.25
Hyderabad,2017,35384,Diesel,24.3,1248,88.5,5,8.61
Coimbatore,2010,46000,Diesel,11.8,2987,261,7,28
Chennai,2018,32189,Diesel,23,1498,98.96,5,9.25
Coimbatore,2016,27000,Diesel,19.08,1582,126.2,5,8.6
Mumbai,2018,22734,Petrol,16.47,1198,74,5,7.53
Chennai,2014,58002,Diesel,19.64,1461,108.45,5,5.75
Coimbatore,2012,31500,Petrol,16.5,1198,86.8,5,4.15
Kolkata,2017,30933,Petrol,18.16,1196,86.8,5,5.84
Mumbai,2012,27090,Diesel,18.53,1968,187.74,5,16.5
Pune,2015,29500,Diesel,15.97,2993,258,7,43
Hyderabad,2013,45000,Petrol,20.36,1197,78.9,5,3.55
Hyderabad,2018,11691,Petrol,18.6,1197,81.83,5,8.9
Hyderabad,2006,121000,Diesel,16.4,1896,90,5,2.5
Chennai,2010,118077,Diesel,16.2,1493,110,5,3.85
Mumbai,2012,36300,Petrol,17.1,1591,121.4,5,7.5
Chennai,2005,90000,Petrol,15.3,1341,61,5,1.8
Mumbai,2010,78000,Diesel,20,1399,68,5,2.25
Mumbai,2015,42000,Diesel,17.68,1968,174.33,5,24.25
Kolkata,2015,27000,Petrol,16.47,1198,74,5,4.35
Kolkata,2012,22000,Diesel,17.05,1995,184,5,11.5
Hyderabad,2014,49000,Petrol,17.4,1497,117.3,5,4.75
Coimbatore,2012,42600,Diesel,23,1396,90,5,4.99
Jaipur,2018,12794,Petrol,19,1199,88.7,5,9.15
Hyderabad,2006,125000,Petrol,16.1,0,0,0,2.35
Bangalore,2014,88046,Petrol,10.1,2354,152,5,13.99
Coimbatore,2014,8000,Diesel,20,2143,107.3,5,19.75
Bangalore,2018,82739,Diesel,16,2179,140,7,16.77
Mumbai,2006,193000,Diesel,13.6,2523,63,7,2.5
Ahmedabad,2013,7000,Petrol,17.97,1498,99.6,5,3.65
Pune,2012,60000,Diesel,12.35,2179,187.74,5,23.5
Kochi,2017,38000,Petrol,22.74,796,47.3,5,3.11
Mumbai,2013,56344,Petrol,17.6,1496,88.73,5,4.57
Hyderabad,2014,17858,Petrol,17,1197,80,5,5.32
Kochi,2012,53000,Petrol,20.36,1197,78.9,5,3.2
Hyderabad,2016,67906,Diesel,25.2,1248,74,5,5.63
Mumbai,2015,19000,Petrol,21.1,814,55.2,5,3
Delhi,2010,67000,Diesel,22.69,1995,190,5,9.25
Delhi,2011,80000,Diesel,23.57,1396,70,5,1.2
Pune,2015,61000,Petrol,22.74,796,47.3,5,2.15
Ahmedabad,2010,39000,Diesel,22.07,1199,73.9,5,3.05
Hyderabad,2014,59000,Petrol,14.28,1798,138.03,5,11.5
Kolkata,2008,80931,Petrol,17.92,1086,62.1,5,2.3
Hyderabad,2016,34000,Petrol,20.4,1197,81.8,5,4.95
Coimbatore,2013,130000,Diesel,21.64,1461,84.8,5,4.75
Kolkata,2018,52380,Diesel,24.3,1248,88.5,5,10.15
Hyderabad,2011,44000,Petrol,18.06,1198,75,5,2.65
Kochi,2015,84000,Diesel,20,1399,68.05,5,3.8
Pune,2017,41697,Petrol,13.1,1997,141.1,5,16.68
Chennai,2014,163000,Diesel,19.01,1461,108.5,5,5
Jaipur,2011,42000,Petrol,17.71,1197,78.9,5,3.75
Chennai,2013,129000,Diesel,21.27,1396,88.76,5,4.11
Mumbai,2015,32200,Petrol,18.16,1196,86.8,5,4.25
Bangalore,2004,129000,Diesel,10.5,2835,107.2,6,3.45
Delhi,2014,40000,Diesel,17.11,1968,174.33,5,22.5
Jaipur,2006,150000,Petrol,12.4,1998,132,8,4.5
Hyderabad,2007,140000,Petrol,15.26,1150,74.9,5,0.9
Kolkata,2006,63181,Petrol,15.3,1341,83,5,1.85
Pune,2013,39575,Diesel,25.8,1498,98.6,5,3.25
Coimbatore,2010,63600,Diesel,17.8,1248,0,5,3.1
Kolkata,2014,70374,Diesel,22.7,1498,89.84,5,7.34
Delhi,2015,26256,Diesel,20.14,1498,88.5,5,4.25
Chennai,2016,13460,Petrol,18.6,1197,81.86,5,6.45
Kolkata,2011,122000,Diesel,12.8,2494,102,8,10.75
Jaipur,2015,58589,Diesel,15.26,2143,203.2,5,27.75
Pune,2005,115000,Petrol,17.3,1061,64,5,0.99
Jaipur,2016,75000,Diesel,12.62,2198,158,7,24
Ahmedabad,2016,30292,Petrol,18.6,1197,81.86,5,6.1
Bangalore,2017,32248,Petrol,17.5,1199,88.7,5,8.25
Mumbai,2013,74000,Petrol,16.47,1198,73.9,5,4.65
Bangalore,2014,56100,Petrol,13.7,1997,153.86,5,9.75
Kolkata,2014,61325,Petrol,18.9,1197,81.86,5,4.4
Coimbatore,2014,33000,Petrol,19.1,1197,85.8,5,3.99
Kochi,2016,18090,Diesel,16.2,2993,258,5,45.73
Mumbai,2014,71390,Diesel,22.7,1498,89.84,5,5.27
Ahmedabad,2014,41000,CNG,26.2,998,58.2,5,3.5
Chennai,2016,67000,Diesel,26,1498,98.6,5,7.25
Pune,2008,99000,Diesel,17,1405,70,5,1.6
Chennai,2014,142000,Diesel,19.01,1461,108.45,5,6
Mumbai,2010,26966,Petrol,20.36,1197,78.9,5,3
Hyderabad,2015,27628,Petrol,18.7,1199,88.7,5,4.95
Mumbai,2016,82497,Diesel,23.65,1248,88.5,5,8.99
Coimbatore,2007,86000,Petrol,11.9,2354,144,5,1.85
Hyderabad,2016,26981,Petrol,16.47,1198,73.9,5,6.16
Jaipur,2010,110471,Diesel,21.1,1248,73.9,5,3.5
Hyderabad,2014,69000,Petrol,19.5,1199,88.76,5,4.5
Hyderabad,2017,12000,Petrol,18.6,1197,81.83,5,7.75
Kochi,2014,77500,Diesel,20.45,1461,83.8,5,6.6
Chennai,2014,48031,Petrol,18.9,1197,82,5,4.98
Mumbai,2008,170000,Diesel,16.07,1995,181,5,9.75
Hyderabad,2014,69565,Diesel,22.7,1498,89.84,5,5.55
Chennai,2016,45492,Diesel,21.5,1498,108.5,5,10.3
Hyderabad,2011,85000,Petrol,11.7,2354,177.6,5,7.5
Hyderabad,2008,55902,Petrol,14.49,1399,92.7,5,1.8
Hyderabad,2017,18500,Petrol,16.2,1199,74,5,6.25
Hyderabad,2015,129750,Diesel,14.95,2489,93.7,7,6.8
Coimbatore,2009,50902,Petrol,19.2,1197,80,5,3
Mumbai,2015,84725,Diesel,15.1,2179,140,7,11.6
Mumbai,2013,40000,Diesel,22.7,1582,126.24,5,6.95
Coimbatore,2010,60000,Petrol,14.3,1798,160,5,3.5
Mumbai,2014,33496,Petrol,18.9,1197,81.86,5,5.5
Ahmedabad,2015,25000,Petrol,18.6,1197,81.83,5,5.65
Coimbatore,2013,71000,Diesel,18.2,1248,73.8,8,3.25
Pune,2015,20826,Petrol,14.3,1598,103.6,5,7.72
Jaipur,2016,42244,Diesel,19.67,1582,126.2,5,12
Delhi,2013,98598,Diesel,25.44,936,57.6,5,1.55
Coimbatore,2011,62100,Diesel,11.5,2982,171,7,10.75
Coimbatore,2016,44238,Petrol,18.6,1197,81.83,5,6.72
Bangalore,2012,91743,Diesel,12.07,2967,241.4,7,28.55
Hyderabad,2013,19828,Diesel,17.85,2967,300,4,75
Hyderabad,2016,36891,Petrol,17.8,1497,117.3,5,10.49
Ahmedabad,2012,90049,Diesel,17.21,1493,100,7,3.8
Kolkata,2012,74002,Diesel,16.55,1968,140,5,18.5
Hyderabad,2013,41000,Petrol,12.37,2359,198.25,5,6
Pune,2012,83678,Diesel,22.32,1582,126.32,5,5.5
Jaipur,2010,91000,Petrol,18.9,998,67.1,5,2.3
Delhi,2016,50000,Diesel,24.52,1248,88.5,7,8.7
Jaipur,2015,58000,Diesel,24.4,1120,71.01,5,4.95
Kochi,2012,80000,Diesel,22.9,1248,74,5,4.25
Delhi,2017,41290,Diesel,16,2179,140,7,10.94
Bangalore,2013,65000,Diesel,22.48,1995,190,5,21.26
Pune,2016,16471,Petrol,14.28,1798,138.03,5,11.5
Hyderabad,2015,54339,Diesel,22.54,1396,88.73,5,6
Kolkata,2016,24025,Petrol,18.15,1198,82,6,4.1
Hyderabad,2013,24027,Petrol,24.7,796,47.3,5,2.01
Kolkata,2010,59270,Petrol,15.7,1172,67,5,2.6
Bangalore,2012,40000,Petrol,18.9,998,67.1,5,2.35
Chennai,2012,155566,Diesel,9.5,2835,118.6,6,9.15
Coimbatore,2013,42320,Petrol,19.4,1198,86.8,5,2.9
Mumbai,2017,24153,Diesel,22.54,1396,88.73,5,9.18
Hyderabad,2016,27000,Petrol,13,1591,121.3,5,11.45
Kochi,2012,92000,CNG,26.83,796,38.4,5,2.1
Chennai,2017,61795,Petrol,17.8,1198,86.7,5,5.53
Pune,2016,13500,Petrol,18.15,1198,82,6,3.75
Mumbai,2018,4500,Petrol,18,1497,117.3,5,12.5
Pune,2017,23000,Diesel,16,2179,140,7,15.5
Mumbai,2011,65400,Petrol,0,1086,0,5,2.1
Coimbatore,2013,80578,Diesel,14.84,2143,170,5,14.5
Bangalore,2017,42646,Diesel,19.6,1461,108.45,5,12.46
Delhi,2014,30000,Petrol,16.47,1198,74,5,5.25
Bangalore,2012,90000,Diesel,18.48,0,0,0,14.5
Kochi,2009,98000,Diesel,13.5,2987,282,5,25
Hyderabad,2012,66400,Petrol,0,0,0,0,2.66
Jaipur,2012,50000,Diesel,12.9,2993,271.23,4,45
Delhi,2015,63310,Diesel,28.4,1248,74,5,5.1
Ahmedabad,2014,66000,Diesel,25.8,1498,98.6,5,3.5
Hyderabad,2011,74000,Diesel,16.07,1995,181,5,12.5
Delhi,2012,93000,Diesel,23.5,1396,88.7,5,5.55
Ahmedabad,2015,70000,Diesel,11.5,2982,169,7,19.48
Chennai,2012,48772,Petrol,18.6,1197,85.8,5,3.91
Coimbatore,2010,66000,Petrol,18.6,1199,79.4,5,2.19
Coimbatore,2017,27417,Petrol,18.9,1197,82,5,6.89
Mumbai,2011,51593,Petrol,15.6,1196,70,5,3.47
Pune,2008,86340,Petrol,9.1,2349,0,5,3.25
Coimbatore,2010,75000,Petrol,16.1,1298,88.2,5,2.85
Kochi,2016,39237,Diesel,17.11,1968,174.33,5,25.64
Hyderabad,2018,11966,Petrol,16.8,1497,116.3,5,10.28
Chennai,2015,37000,Petrol,18.2,1199,88.7,5,6.3
Hyderabad,2014,70920,Diesel,20.14,1498,88.8,5,4.75
Hyderabad,2013,65280,Diesel,19.87,1461,83.14,5,5.8
Kochi,2016,62000,Diesel,12.51,2179,187.7,7,44.5
Jaipur,2014,44525,Petrol,18.5,1197,82.9,5,4.65
Hyderabad,2009,86863,Petrol,17,1497,118,5,3.6
Jaipur,2015,102626,Diesel,16,2179,140,7,12.25
Jaipur,2017,45000,Diesel,16.3,1956,170,5,20
Coimbatore,2017,22000,Diesel,16,2179,140,7,16
Kolkata,2011,108905,Diesel,11.79,2179,120,8,6.21
Kolkata,2016,12800,Petrol,19.44,1198,67,7,3.25
Mumbai,2016,32000,Diesel,15.4,2179,120,7,9.75
Pune,2014,39000,Petrol,15.5,1198,86.7,5,4.45
Chennai,2017,42000,Diesel,25.6,1498,98.6,5,12
Chennai,2008,73000,Petrol,14.4,1396,65,5,0.8
Pune,2018,48000,Diesel,24,1186,73.97,5,5.95
Kolkata,2015,18000,CNG,33.44,796,40.3,4,3
Coimbatore,2014,19000,Petrol,17.43,1396,105.5,5,5.25
Jaipur,2019,33598,Diesel,13.68,2393,147.8,7,22.2
Chennai,2012,63000,Diesel,17.05,1995,184,5,13.5
Delhi,2015,48000,Diesel,16.96,1968,138.03,5,13.5
Ahmedabad,2014,66000,Diesel,20,1399,68.05,5,3.47
Chennai,2013,80000,Diesel,11.18,2696,184,7,9.5
Kochi,2011,37000,Petrol,15.04,1598,103.6,5,4.8
Delhi,2016,35058,Petrol,15,1598,103.52,5,6.54
Hyderabad,2012,52000,Petrol,16.47,1198,73.9,5,3.1
Kolkata,2015,61313,Diesel,23.65,1248,88.5,5,7.99
Bangalore,2009,45000,Petrol,14.53,1798,138.1,5,3.3
Hyderabad,2015,74000,Diesel,20.77,1248,88.8,7,8.75
Kochi,2013,89000,Petrol,19.2,1197,80,5,4.19
Jaipur,2019,13414,Diesel,17.9,2143,136,5,30.77
Jaipur,2006,95000,Petrol,16.9,1497,100,5,2.11
Delhi,2018,15900,Petrol,18.15,1198,82,6,6.25
Bangalore,2011,151000,Diesel,11.5,2982,171,7,11.4
Coimbatore,2011,65000,Petrol,17,1497,118,5,5.2
Coimbatore,2017,36824,Diesel,18.53,1968,187.74,5,39.84
Kolkata,2013,65287,Diesel,20,1399,68.05,5,4.45
Hyderabad,2014,52000,Diesel,17.9,2143,136,5,19.5
Hyderabad,2007,33000,Petrol,15.26,1150,74.9,5,1.75
Delhi,2016,71000,Diesel,25.83,1498,99,5,5.1
Kolkata,2013,71000,Diesel,22.7,1582,126.2,5,6.8
Hyderabad,2016,20000,Petrol,21.4,1197,83.1,5,5.74
Hyderabad,2010,71000,Petrol,16.1,1197,85,5,3.3
Ahmedabad,2010,29000,Diesel,9.9,3498,271.72,4,32
Chennai,2016,27000,Diesel,21.76,1995,190,5,35
Mumbai,2017,19000,Diesel,28.4,1248,73.75,5,8.9
Kochi,2011,58000,Petrol,17.01,1591,121.3,5,4
Hyderabad,2018,42203,Diesel,17.1,1956,170,5,19.46
Delhi,2009,94000,Diesel,11.4,1991,142,5,5.25
Kolkata,2013,52000,CNG,15.1,1196,73,5,2.6
Jaipur,2018,4900,Diesel,21.5,1497,108.5,5,9.22
Hyderabad,2013,70000,Petrol,21.1,814,55.2,5,1.8
Kochi,2005,100000,Diesel,13.5,1405,0,5,1.3
Delhi,2015,65266,Diesel,14.69,2993,258,5,31.75
Kochi,2014,54569,Diesel,20.77,1248,88.76,7,5.99
Jaipur,2015,51361,Petrol,18,1198,86.7,5,4.94
Bangalore,2007,125000,Petrol,16.6,1388,68,5,1.5
Hyderabad,2008,66000,Petrol,13.5,1799,130,5,3.25
Delhi,2007,65047,LPG,17.3,1061,57.5,5,1.95
Delhi,2014,22281,Diesel,20.77,1248,88.8,7,6.5
Pune,2013,63210,Diesel,24,1120,70,5,3.71
Ahmedabad,2018,31000,Petrol,20.14,1197,81.86,5,5
Mumbai,2008,60000,Petrol,19.81,1086,68.05,5,1.99
Ahmedabad,2017,32006,Petrol,18,1198,86.7,5,4.25
Mumbai,2009,78000,Diesel,12.4,2698,179.5,5,8
Pune,2011,9489,Petrol,20.36,1197,78.9,5,2.95
Jaipur,2018,5000,Petrol,25.17,799,53.3,5,3.5
Jaipur,2012,60000,Diesel,15.2,1968,140.8,5,16
Delhi,2015,50000,Petrol,22.74,796,47.3,5,2.75
Delhi,2015,53000,Petrol,17.8,1497,117.3,5,6.95
Coimbatore,2011,64000,Petrol,11.74,1796,186,5,12.5
Pune,2017,43827,Diesel,13.22,2967,241.4,5,36.83
Mumbai,2011,36431,Petrol,16.2,1199,74,5,2.7
Kochi,2017,35000,Diesel,21.38,1396,88.7,5,9.9
Coimbatore,2011,94832,Petrol,17,1497,118,5,3.83
Kolkata,2012,88381,Petrol,17,1497,118,5,5.25
Mumbai,2016,45194,Diesel,22.7,1598,118,5,7.75
Kolkata,2010,66000,Petrol,16.51,1586,103.2,5,2.46
Chennai,2014,38578,Diesel,23.4,1248,74,5,3.96
Coimbatore,2015,40000,Diesel,20.77,1248,88.8,7,8.25
Hyderabad,2018,20632,Petrol,18.6,1197,81.83,5,7.58
Delhi,2014,73042,Diesel,24,1120,70,5,3.99
Hyderabad,2014,54257,Petrol,17.4,1497,117.3,5,6.25
Hyderabad,2013,93000,Diesel,20.5,1598,103.5,5,5
Coimbatore,2005,102000,Diesel,11,2987,198.5,5,4.65
Hyderabad,2016,28881,Diesel,13.01,2199,194.3,7,21.37
Coimbatore,2007,52195,Petrol,19.7,796,46.3,5,1.75
Kolkata,2018,20422,Diesel,12.4,2499,134,5,16.09
Coimbatore,2012,38000,Diesel,24.8,1396,88.7,5,4.1
Pune,2015,92885,Diesel,20,1399,68,5,3.56
Coimbatore,2010,43000,Petrol,17,1497,118,5,4.21
Delhi,2016,70478,Diesel,17.8,1248,0,5,6.86
Coimbatore,2015,57000,Diesel,23.9,1582,126.2,5,6.6
Hyderabad,2018,32434,Petrol,13,1591,121.3,5,14.35
Delhi,2017,32000,Diesel,22.7,1498,89.84,5,9.5
Coimbatore,2011,59000,Diesel,11.2,2993,241,4,21.9
Hyderabad,2016,76467,Diesel,18.12,1995,190,5,30.45
Pune,2016,100000,Diesel,25.83,1498,99,5,5.1
Jaipur,2013,37086,Petrol,17,1591,121.3,5,5.44
Kochi,2010,135000,Diesel,13.8,1399,68,5,1.6
Hyderabad,2014,54862,Diesel,17.68,1968,174.33,5,16.67
Pune,2010,67758,Petrol,10.8,2354,0,5,9.5
Kochi,2012,56200,Petrol,15,1396,98.6,5,3.85
Bangalore,2011,169006,Diesel,14.24,2755,174.5,7,10.64
Chennai,2016,20229,Petrol,25.17,799,53.3,5,3.5
Hyderabad,2008,62000,Petrol,18,995,62,5,1.1
Hyderabad,2011,51500,Petrol,16.2,1599,103.2,5,2.6
Bangalore,2012,69000,Diesel,18.88,1995,184,5,18.5
Hyderabad,2004,167000,Petrol,0,1086,0,5,1.35
Jaipur,2015,62476,Diesel,26.59,1248,74,5,7.95
Mumbai,2017,60500,Diesel,25.4,1186,73.97,5,5.49
Jaipur,2017,17978,Petrol,19,1199,88.7,5,6.95
Chennai,2008,300000,Diesel,17,1405,70,5,1
Kolkata,2013,123000,Diesel,17.8,1399,67,5,4.45
Coimbatore,2016,45296,Diesel,25.1,1248,88.5,5,6.99
Kochi,2008,77325,Petrol,15.6,1586,104.68,5,3.51
Bangalore,2018,25858,Petrol,21.4,1197,83.1,5,7.54
Ahmedabad,2016,120000,Diesel,23.2,1248,73.94,5,3.65
Kolkata,2016,22000,Diesel,19.5,1582,126.24,5,16
Mumbai,2012,11000,Petrol,16.2,995,62.1,5,1.4
Hyderabad,2017,3900,Petrol,18.6,1197,81.83,5,6.45
Delhi,2016,106092,Diesel,24.4,1120,71,5,4.4
Ahmedabad,2015,27000,Petrol,19,1199,88.7,5,5.95
Coimbatore,2013,11000,Petrol,19.4,1198,86.8,5,3.9
Pune,2016,39753,Diesel,13,2143,201.1,5,35.28
Pune,2017,39800,Diesel,17.6,2179,153.86,7,14.25
Pune,2017,73000,Diesel,24.4,1120,71,5,4.5
Coimbatore,2015,55000,Diesel,22.7,1498,89.84,5,7.5
Pune,2017,18351,Petrol,21.9,624,37.48,4,3.41
Hyderabad,2013,45000,Petrol,19.4,1198,86.8,5,3.25
Bangalore,2016,112200,Diesel,24.52,1248,88.5,7,8.3
Hyderabad,2010,29000,Petrol,20.36,1197,78.9,5,3.45
Mumbai,2007,57309,Petrol,17,1086,0,5,2.1
Hyderabad,2015,53392,Diesel,16,2179,140,7,11.95
Hyderabad,2010,71000,Diesel,20.54,1598,103.6,5,4.25
Hyderabad,2014,93000,Diesel,14,2179,138.1,7,8.25
Coimbatore,2010,119000,Petrol,10.2,2354,180,5,5.95
Ahmedabad,2016,42225,Petrol,15.1,1196,73,7,4.3
Pune,2012,65000,Diesel,22.9,1248,74,5,3.9
Coimbatore,2016,27809,Petrol,21.4,1197,83.1,5,6.41
Chennai,2015,65100,Diesel,15.1,2179,140,7,8.36
Hyderabad,2014,51000,Petrol,19.1,1197,82,5,3.85
Kolkata,2017,10000,Diesel,19.27,2143,167.62,5,36
Hyderabad,2011,54895,Petrol,13.14,1798,160,5,7.5
Kochi,2015,80768,Diesel,20.14,1498,88.73,5,5.7
Chennai,2019,12076,Petrol,20.89,1197,81.8,5,5.5
Mumbai,2016,49000,Diesel,25.2,1248,74,5,5.9
Ahmedabad,2015,42366,Petrol,17.8,1497,117.3,5,7.75
Hyderabad,2010,68000,Diesel,11.5,2993,235,5,18
Coimbatore,2008,122397,Diesel,17.5,1896,106,5,4.4
Ahmedabad,2017,50534,Petrol,17.21,1197,103.5,5,8.27
Hyderabad,2014,55300,Diesel,19.87,1461,83.8,5,4.75
Ahmedabad,2008,73095,Petrol,16.8,1497,118,5,3.8
Pune,2011,51100,Diesel,20.54,1598,103.6,5,3.4
Pune,2016,13436,Petrol,18.9,1197,82,5,4.7
Mumbai,2008,76000,Petrol,16.6,1388,68,5,1.49
Hyderabad,2016,63141,Diesel,24.4,1120,71,5,4.5
Hyderabad,2014,74885,Diesel,25.8,1498,98.6,5,5.4
Pune,2016,14000,Petrol,18,1497,117.3,5,11.5
Ahmedabad,2012,56000,Diesel,20.4,1461,108.5,5,3.5
Mumbai,2010,46000,Diesel,22.48,1995,190,5,16.5
Hyderabad,2012,51800,Petrol,15.5,1586,103.3,5,3.9
Kochi,2007,81000,Petrol,16.4,1497,78,5,3.25
Hyderabad,2018,17370,Petrol,17,1198,73.75,5,5.84
Delhi,2016,18456,Petrol,17,1198,73.75,5,5.75
Mumbai,2010,59000,Diesel,16.55,1968,140,5,10
Delhi,2006,141537,Petrol,18.9,998,67.1,5,1.05
Coimbatore,2013,51000,Diesel,19.08,1582,126.32,5,5.64
Mumbai,2019,29311,Diesel,17.9,2143,170,5,50.97
Mumbai,2016,31000,Diesel,21.76,1995,190,5,29.95
Hyderabad,2014,80000,Diesel,24.2,1498,98.6,7,4.85
Hyderabad,2016,33000,Diesel,17.01,1582,126.2,5,14.5
Bangalore,2011,71556,Petrol,17,1497,118,5,5.5
Chennai,2011,85000,Diesel,17.8,1399,68,5,3.2
Coimbatore,2016,91000,Diesel,26.59,1248,74,5,4.5
Jaipur,2015,73187,Diesel,13,2143,204,5,30.72
Bangalore,2009,232000,Diesel,11.5,1991,147.9,7,3.5
Kochi,2007,127079,Diesel,12.8,2494,102,7,6.99
Kochi,2014,58816,Diesel,17.21,1493,100,7,3.45
Kolkata,2015,63818,Petrol,17.4,1497,117.3,5,6.57
Delhi,2014,40000,Diesel,17.11,1968,174.33,5,17.5
Pune,2013,77445,Diesel,22.07,1199,73.9,5,3.75
Kolkata,2017,14000,Petrol,14.8,1497,121.36,5,9.99
Jaipur,2012,85122,Diesel,12.99,2494,100,7,8.2
Kochi,2005,123000,Petrol,13,1493,100,5,1.1
Chennai,2015,61000,CNG,22.1,1586,85.7,5,3.89
Pune,2015,63714,Petrol,24.7,796,47.3,5,2.45
Kolkata,2009,53000,Diesel,8.7,2987,224.34,5,13.75
Ahmedabad,2017,60000,Diesel,26.59,1248,74,5,3
Mumbai,2017,33000,Diesel,24.3,1248,88.5,5,9.25
Delhi,2013,31000,Diesel,13.2,2400,215,5,17.65
Kochi,2014,79000,Diesel,12.55,2982,168.5,7,18.25
Bangalore,2013,67914,Diesel,23,1396,90,5,3.45
Mumbai,2015,58970,Diesel,17.11,1968,174.33,5,23.75
Coimbatore,2013,60000,Diesel,19.64,1461,108.5,5,5.45
Delhi,2017,35225,Petrol,23.1,998,67.04,5,5.25
Delhi,2005,69496,Petrol,15.9,1298,0,5,1.1
Hyderabad,2012,62282,Petrol,16.95,1197,78.9,5,2.9
Kochi,2010,80000,Diesel,22.69,1995,190,5,14.2
Coimbatore,2018,43698,Petrol,18.9,1197,82,5,5.8
Coimbatore,2017,28052,Petrol,18.9,1197,82,5,7.22
Delhi,2016,29091,Petrol,18.9,1197,81.86,5,4.87
Hyderabad,2013,63000,Petrol,16.47,1198,74,5,3.3
Hyderabad,2007,91000,Petrol,17.7,1497,78,5,3
Hyderabad,2014,30000,Diesel,17.9,2143,136,5,26
Bangalore,2017,24571,Petrol,14,796,35,5,2.9
Hyderabad,2014,45000,Petrol,15.74,1591,121.3,5,7.5
Coimbatore,2015,24617,Petrol,22.74,796,47.3,5,2.36
Kochi,2017,26927,Diesel,24.3,1248,88.5,5,11.39
Delhi,2013,87736,Diesel,15.1,2179,140,7,7.02
Kochi,2016,35299,Diesel,24.3,1248,88.5,5,8
Mumbai,2017,51612,Petrol,18.6,1197,81.83,5,7.11
Hyderabad,1998,55300,Diesel,10,1796,157.7,5,3.9
Kolkata,2009,65090,Petrol,19.7,796,46.3,5,2.15
Kochi,2013,40000,Petrol,18,1198,86.7,5,3.25
Mumbai,2015,38467,Diesel,12.65,2993,255,5,70.66
Mumbai,2013,71904,Diesel,24,1120,70,5,4.61
Chennai,2008,87000,Petrol,13.5,1799,130,5,2.35
Jaipur,2014,33000,Diesel,24,1120,70,5,4.05
Hyderabad,2009,22100,Petrol,16.1,796,37,4,0.8
Delhi,2014,59589,Diesel,23.59,1364,67.1,5,5.6
Mumbai,2015,44000,Diesel,22.54,1396,88.73,5,5.35
Pune,2017,12000,Petrol,24.07,998,67.1,5,3.25
Pune,2012,66000,Diesel,17.05,1995,184,5,11.5
Mumbai,2016,38009,Petrol,23.1,998,67.04,5,4.25
Pune,2009,35000,Petrol,13.7,1798,157.75,5,4.45
Delhi,2009,70000,Diesel,14,2498,112,7,2.85
Pune,2014,86000,Diesel,15.1,2179,140,7,7.85
Mumbai,2016,32000,Petrol,19.1,1197,85.8,5,5.3
Coimbatore,2017,15000,Petrol,18.88,999,123.24,5,8
Pune,2014,69918,Diesel,21.43,1364,87.2,5,9.43
Mumbai,2012,39000,Petrol,18.5,1197,80,5,2.75
Hyderabad,2018,1011,Diesel,20.37,1461,108.45,5,13.5
Chennai,2009,85000,Diesel,11,2987,198.5,5,9.99
Chennai,2017,46663,Petrol,21.1,998,100,5,6.95
Chennai,2015,27000,Petrol,17.97,1498,99.6,5,6.75
Kochi,2015,15000,Petrol,18.9,1197,82,5,5.5
Jaipur,2018,10575,Petrol,21.56,1462,103.25,5,9.18
Ahmedabad,2014,12500,Petrol,19.1,1197,82,5,4.15
Kochi,2012,52000,Diesel,22.32,1582,126.32,5,6.5
Hyderabad,2015,49818,Petrol,21.5,1197,81.8,5,4.11
Kochi,2008,90000,Diesel,16.8,1493,110,5,2.25
Pune,2015,52207,Petrol,17.71,1197,78.9,5,4.56
Coimbatore,2013,167362,Diesel,11.68,2498,112,7,4
Kochi,2015,49894,Diesel,23.59,1364,67.06,5,5.27
Pune,2019,13024,Diesel,18.06,2523,63,7,9.11
Kochi,2010,128000,Diesel,14.42,1995,147.6,5,6.2
Delhi,2017,26023,Diesel,11.36,2755,171.5,7,19.97
Pune,2016,42784,Diesel,21.38,1396,88.7,5,10.17
Kochi,2014,115000,Diesel,28.4,1248,74,5,4.5
Kochi,2019,30529,Diesel,23.9,1582,126.2,5,14.28
Ahmedabad,2012,14814,Petrol,19.7,796,46.3,5,2.47
Hyderabad,2016,58000,Diesel,23.65,1248,88.5,5,7.9
